order_id,customer_id,order_date,product_id,category,quantity,unit_price,region,payment_method,status
69c40733-bab2-4fa5-a32c-9969fea13406,C684826,2026-02-20T22:07:43,P495807,food,48,34723.34,osaka,cash,returned
2d454448-9d90-47ba-81bb-d5e3139152d9,C188372,2026-02-20T10:06:04,P472154,clothing,71,72555.4,sapporo,credit,cancelled
fa6f8f3a-93f1-418d-92ec-9e83308d465b,C143136,2026-02-20T12:18:40,P770093,clothing,4,59712.04,tokyo,credit,cancelled
52d86516-2778-46cf-871f-c237d0360b05,C928498,2026-02-20T09:26:00,P935851,home,97,87516.88,fukuoka,points,returned
d41a54db-e3df-40cd-a314-a372282c6192,,INVALID,,clothing,-1,-99.9,tokyo,cash,cancelled
dd26413a-aea9-451b-abc4-3293670a2206,C038901,2026-02-20T16:08:23,P286035,books,50,87324.4,osaka,credit,completed
44e0a22d-0959-4c3f-ae45-a377fe646715,C078756,2026-02-20T23:40:46,P746230,home,88,72840.95,tokyo,points,returned
86679194-302a-4b79-a8a6-dc15d4a07112,C788671,2026-02-20T05:36:08,P370801,home,57,36173.21,nagoya,points,cancelled
6892ffd7-f536-4700-9704-6350b4021354,C209302,2026-02-20T01:27:43,P632270,home,11,27235.24,sapporo,debit,completed
45afce98-93e7-4618-960a-56877eda3b2e,C135222,2026-02-20T18:28:44,P372439,home,25,74607.62,nagoya,credit,cancelled
1bce804c-0b43-4d6b-a38c-ef583d6747bc,C670042,2026-02-20T13:05:05,P115153,home,72,94634.71,nagoya,cash,completed
a083e975-86eb-4e05-bc5b-a945e899e14e,C204870,2026-02-20T08:08:32,P151226,home,38,20555.68,sapporo,points,returned
9280213c-6043-49cb-8fa3-803b2643f129,,INVALID,,clothing,-1,-99.9,nagoya,points,completed
7673506b-df71-48a5-bf34-51a5f22c8ec5,C748161,2026-02-20T19:51:17,P839632,electronics,8,97090.32,osaka,credit,returned
e8d22e0a-0ed9-43c5-8a6f-8ba7261025a9,C010668,2026-02-20T10:06:15,P729337,electronics,59,7070.63,tokyo,points,completed
9ec5833a-b27c-4b5b-987c-c24106a43fa5,,2026-02-20T10:32:35,P389444,electronics,81,16904.62,fukuoka,debit,completed
a5753c18-eed3-44a2-91dd-9f7f39382e28,C025390,2026-02-20T15:42:15,P796683,home,2,91822.02,nagoya,points,cancelled
d9255ea2-cd0c-48b9-b72b-32f608c343bf,C276079,2026-02-20T12:35:49,P174400,food,52,3092.96,nagoya,cash,completed
b10eceba-19e4-458a-91cb-40b2d7221d24,C601335,2026-02-20T05:45:40,P479356,food,80,71954.14,nagoya,credit,completed
807440d0-59c4-435a-87f0-2a25965130be,C271749,2026-02-20T07:19:37,P793728,electronics,21,63757.57,tokyo,credit,cancelled
8e066e53-5107-4141-b225-4fc8886fc121,C472409,2026-02-20T08:23:20,P959807,electronics,58,37379.66,osaka,cash,cancelled
652cbfea-ee2d-420a-863c-f114cd392fe8,C715963,2026-02-20T14:28:03,P988244,books,34,18459.01,fukuoka,cash,returned
60467631-4cf8-487c-b30a-04d750b9d0fc,C476964,2026-02-20T19:06:08,P528008,food,79,41704.29,fukuoka,debit,returned
f117bf80-fe02-4069-9c63-4794c95cf607,C079447,2026-02-20T06:00:02,P75375,food,20,39930.04,fukuoka,points,cancelled
dbc25e61-34a2-4cda-991e-3f38b1059720,C005810,2026-02-20T20:58:55,P877302,clothing,-1,95544.18,tokyo,cash,returned
90e527f9-7a4f-426e-bb3b-f016e1e3385e,C672817,2026-02-20T11:04:11,P721029,food,72,26970.66,nagoya,points,returned
60b06227-9911-4c82-9038-75e01b5407c5,C667230,2026-02-20T14:30:44,P153181,electronics,39,63184.56,sapporo,cash,returned
884e8e06-d08d-4c42-ae30-1ca94d72a612,C675639,2026-02-20T21:08:33,P102957,electronics,72,89431.91,fukuoka,points,completed
127d5a63-4dec-45ac-b1f0-2ffbedc2c090,C815100,2026-02-20T16:16:10,P660720,home,99,-99.9,osaka,points,completed
be5601e1-595e-4430-bd36-733f9220f794,C962818,INVALID,P641565,electronics,37,34094.41,nagoya,credit,completed
d82449b5-4ffe-40c0-8390-94690a3cab13,,INVALID,,home,-1,-99.9,fukuoka,credit,returned
c88fd9f8-ca7d-492a-b574-6b6d3090bbae,C993179,2026-02-20T13:16:11,P906414,clothing,20,86926.42,fukuoka,credit,completed
aba111ce-caea-49be-ba70-bf81d04f6c38,C291215,2026-02-20T05:43:54,P815199,clothing,1,96937.97,tokyo,cash,cancelled
1979df58-825c-4e3c-9a51-67803b88b2d6,C391870,2026-02-20T02:28:56,P907842,electronics,34,60896.39,tokyo,credit,returned
e67d5882-423e-4f48-b495-ed532b92a1e1,C149101,2026-02-20T22:00:52,P793524,books,52,66725.59,tokyo,cash,cancelled
37bd910b-c9aa-488e-8f0a-61f9ff6df771,C511530,2026-02-20T06:25:14,P611213,clothing,39,87751.32,osaka,cash,completed
86ad7db2-c64b-436f-badb-bcf4c563372a,C252174,2026-02-20T18:50:10,P432888,electronics,55,52443.58,nagoya,points,returned
4d2aac38-bf6b-4ce2-9bcb-9826513998ca,C097915,2026-02-20T01:43:21,P224796,books,20,54988.12,osaka,cash,cancelled
a6b79d62-51cd-4e47-abec-d1c11e50f9d2,C171875,2026-02-20T00:35:04,P446760,books,38,73288.81,osaka,points,returned
0f18ae29-1a50-418b-b9a9-3d3d3f194e8e,C087063,2026-02-20T19:37:21,P288916,books,15,20739.9,fukuoka,points,cancelled
25e20dc0-0066-41a7-b2c0-8a8f0e885487,C027566,2026-02-20T10:38:47,P265354,clothing,57,11070.78,osaka,points,completed
2fb4a0eb-b427-4af3-a9b0-abaf31f12b8c,C042252,2026-02-20T12:09:45,P955377,electronics,34,37999.23,fukuoka,credit,completed
3660d4a2-6125-4fb4-a3d5-6fe09e47ea9d,C720072,2026-02-20T20:32:58,P125926,clothing,55,65701.42,fukuoka,debit,cancelled
c9a825e1-4e82-4241-9682-530e8a730c41,C920189,2026-02-20T13:18:16,P171457,home,99,35583.88,sapporo,credit,cancelled
dba56664-2be9-4d26-953c-0f2f98c4b7e4,C056809,2026-02-20T00:15:34,P756360,food,52,59966.86,osaka,credit,cancelled
3956ab6d-5c1b-4589-b60b-d75370fe710c,C378542,2026-02-20T00:11:29,P563955,books,87,82845.67,tokyo,cash,completed
1250abe4-c56d-4331-b916-0e567984cd7e,C306069,2026-02-20T23:26:56,P617584,home,49,70270.6,sapporo,debit,cancelled
96113057-c1de-4f59-ad8f-484d5e6e463a,C525055,2026-02-20T00:28:30,P711168,books,33,58435.52,osaka,points,returned
36f5c600-c343-4cd0-86cc-c8308cfa8928,C849186,2026-02-20T00:22:54,P316800,clothing,9,21606.59,tokyo,cash,completed
70a7f63a-b102-4726-8b81-ec4405b2a3c0,C759383,2026-02-20T15:31:29,P692381,home,15,62022.46,tokyo,debit,cancelled
4d5428b3-b9e7-4050-832f-788216f58acb,,2026-02-20T02:23:19,P154545,clothing,56,94123.43,osaka,cash,completed
055221bd-0aba-4ecf-979b-a116998f9844,C277295,2026-02-20T01:27:46,P297142,electronics,24,12383.67,sapporo,points,cancelled
d34d31e3-c29e-425d-a507-dcf1d7831593,C892521,2026-02-20T12:28:36,P682908,books,31,98309.75,nagoya,points,cancelled
09d3f8d3-0f8e-4bff-b84f-82796b89d587,C324938,2026-02-20T01:36:44,P474178,books,99,381.5,sapporo,debit,completed
f8d2ee94-9b4a-413b-adec-4cdd929db0bf,C405729,2026-02-20T09:14:55,P408548,food,5,-99.9,fukuoka,debit,cancelled
f80a4917-cf3e-42a6-a5eb-2108888d7425,C660175,2026-02-20T15:14:20,P575541,food,45,18674.03,fukuoka,debit,completed
4c497e20-23ce-4d87-b68b-eb4ed5c3ca00,C294160,2026-02-20T04:23:50,P829929,books,69,71461.16,osaka,debit,cancelled
a2f4338f-5a70-4800-8d42-dd34f5ea0d44,,INVALID,,clothing,-1,-99.9,fukuoka,cash,completed
ff2eb1da-5476-412f-908a-163d24ce8b81,C993784,2026-02-20T13:17:23,P377990,clothing,27,5975.92,sapporo,credit,returned
3ff39c27-f8c4-45f9-ab84-0e65fc98b710,C619078,INVALID,P07382,food,56,98794.39,sapporo,debit,cancelled
d40833d2-df1e-46c2-ac28-1b6df5eda679,C975451,2026-02-20T14:49:36,P640868,electronics,65,20959.64,tokyo,credit,cancelled
71066f17-82ca-407e-bdf8-49330f1a1302,C057904,2026-02-20T09:46:36,P189852,electronics,17,4479.44,nagoya,points,completed
8eb4a951-3ea0-45dc-9a21-38e600aad59f,C085744,2026-02-20T11:54:55,P185029,books,91,96998.59,osaka,credit,cancelled
6d558269-8630-4df3-94ea-c4461a37a384,C148406,2026-02-20T16:59:36,P703788,home,32,97261.59,tokyo,points,returned
408b6889-cfac-4390-be35-ae2632bc357d,C369869,2026-02-20T08:34:15,P854529,clothing,30,20130.7,nagoya,cash,completed
5520f343-56fd-4316-a9e8-45a16030aff8,C622896,2026-02-20T05:01:44,P00075,books,37,72292.3,sapporo,credit,returned
54ac65c4-9bd7-4ae5-8575-34c6a0f0025b,C430228,2026-02-20T02:14:26,P19858,electronics,11,45566.67,sapporo,debit,completed
7f395538-ceea-4539-82ae-7bbd07d2bfc5,C394681,2026-02-20T04:41:47,P982778,food,90,1254.2,tokyo,credit,cancelled
733e3c4f-3fed-4af7-bdc0-5c6fe4ed2f79,C150689,2026-02-20T07:08:38,P78024,electronics,22,28645.58,sapporo,credit,completed
16065553-bbb9-41c3-bd1b-16164c8314d3,C230144,2026-02-20T04:19:38,P665061,home,91,19941.75,fukuoka,debit,cancelled
2bfca825-5db9-451e-9b56-3cf9aec2805d,C684971,2026-02-20T08:08:03,P484494,clothing,54,49571.48,osaka,credit,cancelled
1591f040-6a74-48a9-94ea-ca862b8ec50a,C341738,2026-02-20T08:29:19,P836710,home,75,11474.36,fukuoka,cash,cancelled
682a711a-b737-48a3-a966-d2e67d58a7dd,C161041,2026-02-20T21:45:39,,electronics,89,91367.98,tokyo,debit,cancelled
d90bb538-e6d5-4179-aa94-68fcb0ed8475,C498921,2026-02-20T21:37:47,P426438,food,61,38669.85,nagoya,cash,cancelled
aa8d3309-b6cf-4160-a693-04f63e1cf7c1,C259263,2026-02-20T04:26:00,,clothing,78,38672.14,fukuoka,cash,completed
93c4e4b8-5ba2-4048-8752-c51d2a746ec4,C171306,2026-02-20T03:43:03,P833473,books,63,11872.54,nagoya,cash,returned
39c6b1bf-f6bb-4e0f-a578-42655d4c2f58,C988409,2026-02-20T17:03:25,P268670,clothing,46,57313.02,nagoya,debit,completed
8a356c09-514b-45ec-b61e-796696685246,C854500,2026-02-20T03:58:32,P322614,home,92,-99.9,nagoya,credit,cancelled
dc969470-8e35-4414-994e-b60aac622124,C458012,2026-02-20T01:49:08,,food,14,7843.75,osaka,points,returned
22247cce-42f2-4abf-be65-edd24cd49832,,INVALID,,electronics,-1,-99.9,sapporo,debit,returned
99fdfd87-f47f-4a86-bf97-a59e2c77833c,C960222,2026-02-20T22:17:43,P112682,home,15,1732.29,nagoya,credit,cancelled
2ae725a4-2f5a-4bad-a24f-c1d11d10bb96,C792844,2026-02-20T13:08:07,P651164,electronics,42,4632.83,osaka,credit,completed
52667f9e-2168-44b9-951a-ad34427e0a24,C513141,2026-02-20T18:31:02,P843070,clothing,67,66811.64,tokyo,credit,returned
9c0d2df0-490d-4937-b4b8-54339f96aec5,C271838,2026-02-20T20:15:26,P82095,home,8,69537.42,sapporo,debit,completed
fe0f6330-8be3-4094-8d18-82ee698c9651,C258344,2026-02-20T02:37:05,P562034,books,84,5328.69,nagoya,credit,cancelled
6ed15cfd-afdd-434c-ade5-17c9e56a075a,C837393,2026-02-20T13:59:35,P315153,books,93,7299.94,osaka,points,returned
176659e5-9fd6-42bd-85c9-3c9d0263f3c3,C300942,INVALID,P79745,food,83,44527.05,tokyo,points,cancelled
e85dc1b7-c782-4d22-9f7a-b3de4ab70a1c,C913864,2026-02-20T23:38:51,P66700,electronics,79,23267.34,osaka,debit,returned
12a646da-f707-43c2-9114-ab1560f7a522,C988983,2026-02-20T12:44:49,P309165,electronics,56,82463.2,nagoya,debit,completed
22c9d404-dbfb-4abc-b7d1-21870604f145,C990676,2026-02-20T14:34:53,P351613,home,28,53660.77,tokyo,debit,completed
39ba9af7-0985-4f5f-a868-9a5dbb566456,C978640,2026-02-20T20:55:14,P636833,books,58,88297.69,sapporo,debit,cancelled
fcdee707-fca9-439c-99f7-6b37665efc73,C874517,2026-02-20T10:41:29,P333887,books,96,73837.61,nagoya,credit,returned
7f3ad30f-c20d-4233-8b74-83995907549e,C741908,2026-02-20T18:21:21,P939124,clothing,43,98653.97,fukuoka,points,returned
f02887f8-7761-4459-ab98-4b6a512faec9,C381958,2026-02-20T08:21:53,P216205,electronics,87,52286.69,osaka,points,completed
b3371e1a-73a0-4ec8-bff2-85b062ac94ac,C340232,2026-02-20T13:25:19,P817663,clothing,31,83920.44,nagoya,debit,completed
5fbfb09c-db1c-4c45-8feb-165d1c5fbae3,C724687,2026-02-20T04:16:06,P515882,clothing,94,12985.21,sapporo,credit,cancelled
1fd366ed-0f73-4ef6-b152-1cc64c9f33a9,C013212,2026-02-20T13:52:11,P693902,electronics,56,1282.31,tokyo,credit,returned
df13a732-dea7-450b-9c73-c0be71719e39,C905153,2026-02-20T11:39:54,P640010,books,57,36267.74,tokyo,credit,completed
61ba8840-ea87-4b3f-bd1a-d7f29418ddc4,C956321,2026-02-20T03:11:44,P704731,clothing,97,15045.21,fukuoka,points,completed
e46a778a-13e6-453e-a085-c2013bef3cf4,C655686,2026-02-20T07:46:52,P192607,books,6,37972.08,osaka,cash,returned
1e0d5229-0f58-4a96-9b74-728e412145bf,C615665,2026-02-20T07:05:48,P673063,clothing,28,33423.12,sapporo,credit,cancelled
833b345c-f268-4993-b22c-2bc9c830bacd,C969975,2026-02-20T19:16:02,P711236,electronics,25,85233.32,sapporo,points,returned
9e5b77db-1612-4627-b78d-17ee9688e870,C859921,2026-02-20T00:53:43,P33973,books,91,89059.41,nagoya,cash,cancelled
462e351e-4229-4f08-ac53-53e1082ee65b,C813847,2026-02-20T19:05:52,P521376,home,11,90397.84,osaka,cash,completed
10576b19-6e97-424c-87ca-aa87611e559e,C622278,INVALID,P419410,electronics,27,88382.91,osaka,debit,returned
ccdb9a88-27d6-49a7-98c3-636abe61875e,C599265,2026-02-20T20:51:03,P171657,electronics,83,22150.12,osaka,points,returned
6a4274a1-93d7-4b22-8d0e-afe43f14f7a6,C426881,2026-02-20T09:35:37,P526977,home,54,86666.4,fukuoka,cash,completed
51dfe99f-01c3-45ba-94e5-1ca75352db34,C736515,2026-02-20T15:22:23,P57874,electronics,76,89789.95,sapporo,cash,completed
3125fbbd-69dd-4ca9-8118-80bd9a6c8608,,INVALID,,clothing,-1,-99.9,fukuoka,debit,completed
e2e017d6-744e-4fd4-a9cd-bd7f5103f54c,C286356,2026-02-20T04:08:50,P998265,electronics,61,39301.37,sapporo,debit,cancelled
93c5bbd2-f470-4245-a68b-98d93af24f2e,C028011,2026-02-20T00:02:50,P969966,electronics,68,16122.7,fukuoka,credit,completed
814bb64e-445e-419b-b00d-b7cf7e73bf8e,C487910,2026-02-20T14:09:48,P787996,books,90,35618.14,nagoya,credit,returned
b5045496-8391-4f21-9cc4-8a6cd163b19f,C879049,2026-02-20T19:20:48,P609903,clothing,87,27836.02,nagoya,points,completed
bc18cfbe-2935-4124-8eaf-e88c4116b9d0,C133980,2026-02-20T16:19:41,P408850,home,5,85683.65,tokyo,points,cancelled
69b3492e-050f-4915-8ca2-f7df445df9b7,C468134,2026-02-20T12:55:50,P427044,electronics,61,30815.22,fukuoka,points,returned
5f330f6b-a94c-464b-85ee-8e2ff052032f,,INVALID,,electronics,-1,-99.9,tokyo,credit,completed
51f65667-ff26-491e-becb-3c19518a9b2f,C679765,2026-02-20T10:06:39,P365325,clothing,21,11653.02,sapporo,cash,returned
d9da9839-7f77-47ab-a68e-29dd2cff8b98,C316346,2026-02-20T14:18:24,P68087,food,95,60017.74,tokyo,cash,cancelled
8946f4df-ad5b-45f3-a7ad-831dd9790163,C433466,2026-02-20T07:53:06,P743063,electronics,39,70523.09,sapporo,cash,cancelled
d35557bf-4c38-41f9-920f-3969a04b6c6b,C352273,2026-02-20T23:22:39,P704560,electronics,96,37205.15,nagoya,debit,completed
297e9f69-65d6-4d1a-b19c-14eae006a6b5,C311783,2026-02-20T08:31:20,P405688,books,11,56651.2,tokyo,cash,returned
2d216562-67d7-427a-b4af-cc26f45b3c53,C045258,2026-02-20T00:04:41,P583300,electronics,88,5946.49,tokyo,cash,completed
b1ae3758-fb6b-4226-869a-6d1e9274fb69,C033097,2026-02-20T02:51:22,P495324,electronics,41,35303.39,osaka,credit,cancelled
67780e30-57ee-4d7f-8ae3-7335064a80f3,C886726,2026-02-20T07:59:28,P199114,clothing,12,-99.9,nagoya,credit,cancelled
73e96d6f-eba2-4271-bece-79b1a8e3c598,C142600,2026-02-20T23:24:10,P753855,food,30,62255.74,fukuoka,cash,cancelled
c842294a-22ca-4677-8d1e-e45452e12ea5,C601365,2026-02-20T16:48:15,P565780,electronics,44,53432.88,nagoya,debit,returned
3ccda303-830e-40d2-a2e7-e6e3316b1ebb,C502721,2026-02-20T05:32:56,P934062,books,15,61570.78,fukuoka,points,cancelled
a248dd28-0cca-4ed0-8c43-e7da9b95a9db,C724861,2026-02-20T13:59:10,P397184,clothing,43,62176.1,osaka,points,cancelled
4704d122-a770-4df7-afd8-5a45080d8e1a,C556490,2026-02-20T22:35:20,P469520,food,80,94279.46,tokyo,debit,completed
6cb95193-60d1-45d7-8475-e9f3800b5c59,C977255,2026-02-20T03:04:41,P319578,electronics,44,-99.9,nagoya,points,returned
84709c75-66ae-451d-b724-931cac16186a,C317476,2026-02-20T03:35:02,P437582,home,4,41506.0,fukuoka,debit,returned
ce5324e2-80fa-477b-983a-4674fcc667a5,C138497,2026-02-20T05:56:54,P393859,books,53,4480.2,fukuoka,cash,returned
8ce9a4cd-72ce-4030-9c65-88aa93d2eb05,C338101,2026-02-20T13:14:35,P41814,clothing,70,29619.3,osaka,debit,cancelled
729414ce-d363-478d-9abd-6d82fe684aa7,C905845,2026-02-20T00:50:48,P590380,home,79,-99.9,nagoya,credit,cancelled
7685b3a6-fde2-4473-8476-ee9bb570fbcc,C820337,2026-02-20T02:47:10,P299412,electronics,1,53383.97,sapporo,cash,returned
fed6e4e9-e1c2-4c6f-93cc-82ec15083eec,,INVALID,,books,-1,-99.9,fukuoka,credit,returned
f0a8bf03-2f83-45ec-9649-728397bdac46,C875396,2026-02-20T05:14:27,P184267,books,86,67350.41,nagoya,cash,cancelled
f804fb8f-ae04-4cc7-9a6f-0662ec288c20,C297058,2026-02-20T20:51:00,P89125,electronics,9,43526.86,fukuoka,credit,completed
0ca18123-2abd-4887-9ce8-d2e0939fd924,C161000,2026-02-20T02:58:58,P37318,clothing,65,86847.37,sapporo,points,cancelled
9c903e4c-3396-42dd-8914-67de1f0681b4,C567490,2026-02-20T21:24:39,P156400,electronics,83,65129.01,tokyo,debit,returned
38a10579-5505-4ce6-9872-b47a810b9d73,C355213,2026-02-20T00:34:00,P145244,home,33,74637.93,tokyo,credit,completed
eb1facfa-8089-4efd-a1c0-5064bd09b2d2,C100745,2026-02-20T10:08:02,P839343,food,-1,42850.14,sapporo,debit,cancelled
b6ee7d82-863d-427e-a48e-1d561e8db7d9,C787357,2026-02-20T15:50:39,P596979,home,34,25582.56,osaka,debit,returned
48b7fb76-996b-4062-ac49-f443d1c2590f,,INVALID,,clothing,-1,-99.9,nagoya,points,cancelled
fcbed322-395c-4d53-a76a-abc4dad7ea28,C379806,2026-02-20T15:21:05,P83477,clothing,78,31186.68,sapporo,cash,completed
110f47b6-3c88-4525-8119-ba67567ffa83,C808914,2026-02-20T17:40:40,P431293,food,15,48521.49,tokyo,debit,completed
fa45901b-e53c-4cdd-8481-6dcace4ce2f3,C044449,2026-02-20T08:16:07,P152108,clothing,11,66063.6,tokyo,cash,completed
be126b9b-ec49-4e77-b470-3da59df2bddb,C589133,2026-02-20T18:09:53,P399243,home,93,65558.75,fukuoka,points,cancelled
63123f07-8a36-47f0-948a-9e130ec03ec7,C111545,2026-02-20T06:48:51,P831870,books,16,35027.31,sapporo,credit,completed
630b95b0-adc3-4803-8621-0af7aafbe690,C657455,2026-02-20T20:59:24,P139019,home,6,66821.37,sapporo,debit,cancelled
aa11a49d-e21e-49c4-a650-186329db609e,C412241,2026-02-20T02:57:29,P87991,books,97,95397.66,osaka,cash,completed
cd30c807-8221-4abc-8bff-6b9149fa21c5,C841603,2026-02-20T12:54:55,P317981,home,67,3120.35,fukuoka,points,returned
035365dc-604e-4f04-afae-4bd37f86542d,C134274,2026-02-20T10:35:48,P784842,electronics,27,69988.76,nagoya,cash,cancelled
474e8b64-cae4-41a3-b412-7f7be41c0e8c,C701662,2026-02-20T06:41:17,P929327,home,79,82600.84,osaka,points,cancelled
d81181a7-f5ec-4aa9-902a-2888d7b86dbe,C847330,2026-02-20T10:15:22,P238568,clothing,65,52130.58,tokyo,points,cancelled
0dede838-ca73-4c54-a537-bcc6bd473ed7,C901452,2026-02-20T03:32:07,P582266,electronics,98,30560.1,sapporo,debit,completed
44ab014f-1bc2-4cd7-a50c-7099c52b5d50,C848123,2026-02-20T04:38:35,P979825,home,38,-99.9,fukuoka,credit,cancelled
2b3e3782-36e2-4e81-bf0e-f4781b5ebb11,,INVALID,,books,-1,-99.9,osaka,points,returned
5d9c1e45-93c9-4b32-8afe-4f0cf0a7be44,C362852,2026-02-20T23:59:16,P526615,food,92,61861.4,nagoya,credit,returned
0baec250-6b07-408e-9ddf-e6a81eaa482b,C788962,2026-02-20T23:24:34,P33393,home,-1,97629.01,osaka,credit,returned
df3b4df3-c4ef-46f8-941a-f4ad57df980e,C829410,2026-02-20T16:55:51,P968703,clothing,12,38653.52,sapporo,cash,cancelled
17c7bfa7-550b-491b-844e-9918e02a7578,C999226,2026-02-20T03:08:40,P132146,books,81,77893.63,tokyo,debit,completed
16edd438-8528-4f81-b1f5-754ec2e1109a,C198106,2026-02-20T09:44:07,P590889,electronics,28,96046.04,sapporo,credit,cancelled
ff2ba0b8-e5c3-4243-848f-cb2850bc6b2f,C838070,INVALID,P237915,electronics,58,81934.67,tokyo,points,completed
604055f5-f588-48bf-803f-9a7b238bcbb8,C562852,2026-02-20T08:22:07,P425125,electronics,83,48666.58,sapporo,credit,returned
bab527f1-d40a-4581-b990-aec8b82fb117,,INVALID,,electronics,-1,-99.9,fukuoka,points,returned
50f3222e-eb99-4c54-b895-a36340aa8827,C308048,2026-02-20T07:51:00,P96868,clothing,7,69485.17,fukuoka,credit,completed
ce0dabeb-1482-413d-a680-39ff90b8521c,C634761,2026-02-20T20:52:52,P585083,food,77,97349.33,nagoya,credit,returned
74126471-b9db-4725-a865-c96964a39056,C062633,2026-02-20T04:44:23,P40502,books,95,1766.97,tokyo,cash,completed
7562d08b-1583-420f-bb79-6a70bb81dbd0,C838692,2026-02-20T20:18:50,P323279,books,35,75342.13,tokyo,cash,cancelled
b5ce4c96-0331-48a1-8c86-2e7580091fe1,C125039,2026-02-20T09:23:01,P519805,food,72,53687.9,nagoya,credit,returned
d00506c4-a502-44fe-a192-2a843e1dde89,C937961,2026-02-20T15:29:30,P297513,clothing,46,95561.06,tokyo,cash,cancelled
2b16b863-d391-4135-9cc6-6d377286bf72,C747816,2026-02-20T21:41:01,P114310,electronics,13,63959.6,sapporo,debit,returned
35c8ed18-cb6a-4b6c-b61a-56502a33896c,C474388,2026-02-20T01:34:48,P963152,books,89,90299.98,tokyo,credit,completed
fe2727c6-af05-4b96-bc2e-df976f1ba119,C185788,2026-02-20T17:28:32,P439283,clothing,97,7257.68,fukuoka,debit,cancelled
fee16175-fb96-4e92-85af-365e95333f47,C157437,INVALID,P54707,clothing,37,31318.68,fukuoka,cash,cancelled
8424942c-5642-4af2-a148-5e36a5cfcdc6,C256464,2026-02-20T18:37:18,P445729,home,57,68723.35,tokyo,cash,completed
bb3f42ec-0ff6-4e76-a494-9953686d5a9d,C862110,2026-02-20T02:31:24,P499829,food,96,79815.08,sapporo,points,completed
97f42d4e-1a58-4214-aa16-2c5471393b24,C698412,2026-02-20T23:25:10,P40118,home,11,-99.9,osaka,debit,completed
38e5009e-9aa8-4da7-9d43-09cd8fc9a52f,C046650,2026-02-20T09:52:03,P834574,food,10,33423.05,nagoya,debit,returned
a56f9c08-b225-4ce8-8637-f99dd07788b5,C292988,2026-02-20T01:07:21,P59299,food,89,11060.0,fukuoka,credit,returned
143c54fb-0d7d-44bb-a882-1d8b889066b4,,INVALID,,clothing,-1,-99.9,tokyo,points,returned
a7200eec-214d-484b-a4f3-9aeff442d339,C561583,2026-02-20T21:34:30,P552302,electronics,98,43777.29,tokyo,debit,completed
c154b0f9-38ab-43e0-a6cc-cc31a279a737,C182075,2026-02-20T11:32:23,P943919,books,4,78594.95,sapporo,cash,completed
1719a6c8-3b35-4432-898b-1b540de1d238,C928485,2026-02-20T11:53:51,P652591,food,86,37648.53,tokyo,cash,cancelled
30d74707-4be8-45df-817f-40da28a27a38,C851546,2026-02-20T18:18:22,P726019,home,20,85869.75,sapporo,cash,cancelled
05d7f00f-c264-466d-be68-aa307d30f31a,C003837,2026-02-20T20:45:04,P866089,books,3,9859.43,sapporo,cash,cancelled
cff664ee-e2e0-42e4-8bb7-2f49d620d4e2,C226629,2026-02-20T07:14:28,P318048,electronics,19,14437.18,nagoya,points,completed
d2a17bdc-892f-4e37-919b-2b1c9a71a0dc,C764424,2026-02-20T10:00:28,P111026,food,56,76488.23,fukuoka,cash,cancelled
dfacb137-6ba2-4930-9415-a7b59a4f9bbe,C034619,2026-02-20T11:02:02,P151998,food,92,79613.09,sapporo,points,completed
f1a9e651-9256-411e-a451-0f296464c66d,C128126,2026-02-20T18:29:32,P774736,food,54,61793.61,tokyo,cash,returned
ae7c063a-2200-4a92-bb6f-38650acef381,C014413,2026-02-20T16:54:38,P637724,food,4,77882.29,osaka,cash,cancelled
69a23968-b12b-4aca-8a5e-a7b6be291b47,C463667,2026-02-20T05:40:19,P940978,electronics,47,72801.71,tokyo,credit,completed
05ea946a-5ab4-45e5-96ee-e5e9029f856b,C462677,2026-02-20T06:19:05,P130790,electronics,31,11479.5,tokyo,points,returned
9597eb70-e758-4f34-a53e-3d3940f04495,C445716,2026-02-20T13:29:38,P845779,home,-1,28117.28,sapporo,credit,cancelled
de2aa9fc-949f-4d41-a9ce-d6664e711af5,C496741,2026-02-20T17:10:27,P595010,books,44,94189.6,osaka,points,returned
feb2c6e4-bf11-4fc6-8601-336b8be063b3,C726564,2026-02-20T00:42:06,,clothing,60,13038.59,nagoya,credit,completed
06435c7f-e1aa-4950-bfcb-cc074c9a460e,C126493,2026-02-20T10:10:54,P666544,food,93,57233.45,nagoya,debit,cancelled
7bbe86eb-c678-4a40-8e7e-dc4f5a54d969,C355591,2026-02-20T11:25:51,P381799,electronics,18,36159.44,nagoya,debit,completed
39cb0282-fa5e-4477-8c9b-9c452f51a528,C307699,2026-02-20T06:43:17,P780225,home,7,66598.75,sapporo,cash,returned
3922ba70-8eb2-41c4-add0-e2c416258bb9,C459279,2026-02-20T03:15:00,P993458,electronics,17,36078.62,osaka,debit,cancelled
3e036829-d6ec-49d9-a1a5-39a38bcc9388,C018492,2026-02-20T16:56:22,P107360,electronics,71,22794.33,fukuoka,credit,completed
2e55e5a8-ed2f-4c3c-bb2a-7faec76ebfd9,C170293,2026-02-20T21:47:02,P399498,clothing,74,63244.23,tokyo,credit,completed
b6db167f-1068-4551-b4c9-176e8f094aaf,C721770,2026-02-20T12:23:27,P636100,books,52,66352.2,osaka,debit,completed
